date,Year,Month,Day,Dayscaled,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Dayoff,NewYear,Mon,Tue,Wed,Thr,Fri,Sat,Sun,Level_3_Alert,Outbreak,COVID19,No,,,,
2012/2/23 00:00,2012,2,23,0.733333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,311,,,,
2012/2/24 00:00,2012,2,24,0.766666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,369,,,,
2012/2/25 00:00,2012,2,25,0.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,369,,,,
2012/2/26 00:00,2012,2,26,0.833333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,434,,,,
2012/2/27 00:00,2012,2,27,0.866666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,412,,,,
2012/2/28 00:00,2012,2,28,0.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,346,,,,
2012/2/29 00:00,2012,2,29,0.933333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,331,,,,
2012/3/1 00:00,2012,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,369,,,,
2012/3/2 00:00,2012,3,2,0.033333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,368,,,,
2012/3/3 00:00,2012,3,3,0.066666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,362,,,,
2012/3/4 00:00,2012,3,4,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,401,,,,
2012/3/5 00:00,2012,3,5,0.133333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,390,,,,
2012/3/6 00:00,2012,3,6,0.166666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,368,,,,
2012/3/7 00:00,2012,3,7,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,368,,,,
2012/3/8 00:00,2012,3,8,0.233333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,349,,,,
2012/3/9 00:00,2012,3,9,0.266666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,348,,,,
2012/3/10 00:00,2012,3,10,0.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,365,,,,
2012/3/11 00:00,2012,3,11,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,363,,,,
2012/3/12 00:00,2012,3,12,0.366666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,322,,,,
2012/3/13 00:00,2012,3,13,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,341,,,,
2012/3/14 00:00,2012,3,14,0.433333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,343,,,,
2012/3/15 00:00,2012,3,15,0.466666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,291,,,,
2012/3/16 00:00,2012,3,16,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346,,,,
2012/3/17 00:00,2012,3,17,0.533333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,364,,,,
2012/3/18 00:00,2012,3,18,0.566666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,428,,,,
2012/3/19 00:00,2012,3,19,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,348,,,,
2012/3/20 00:00,2012,3,20,0.633333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,,,,
2012/3/21 00:00,2012,3,21,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,,,,
2012/3/22 00:00,2012,3,22,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,321,,,,
2012/3/23 00:00,2012,3,23,0.733333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,,,,
2012/3/24 00:00,2012,3,24,0.766666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,325,,,,
2012/3/25 00:00,2012,3,25,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,397,,,,
2012/3/26 00:00,2012,3,26,0.833333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,356,,,,
2012/3/27 00:00,2012,3,27,0.866666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,327,,,,
2012/3/28 00:00,2012,3,28,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,349,,,,
2012/3/29 00:00,2012,3,29,0.933333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,304,,,,
2012/3/30 00:00,2012,3,30,0.966666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,336,,,,
2012/3/31 00:00,2012,3,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,336,,,,
2012/4/1 00:00,2012,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,410,,,,
2012/4/2 00:00,2012,4,2,0.033333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,355,,,,
2012/4/3 00:00,2012,4,3,0.066666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,382,,,,
2012/4/4 00:00,2012,4,4,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,376,,,,
2012/4/5 00:00,2012,4,5,0.133333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,347,,,,
2012/4/6 00:00,2012,4,6,0.166666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,,,,
2012/4/7 00:00,2012,4,7,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,375,,,,
2012/4/8 00:00,2012,4,8,0.233333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,345,,,,
2012/4/9 00:00,2012,4,9,0.266666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,345,,,,
2012/4/10 00:00,2012,4,10,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,318,,,,
2012/4/11 00:00,2012,4,11,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,367,,,,
2012/4/12 00:00,2012,4,12,0.366666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,348,,,,
2012/4/13 00:00,2012,4,13,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,385,,,,
2012/4/14 00:00,2012,4,14,0.433333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,366,,,,
2012/4/15 00:00,2012,4,15,0.466666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,393,,,,
2012/4/16 00:00,2012,4,16,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,339,,,,
2012/4/17 00:00,2012,4,17,0.533333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,357,,,,
2012/4/18 00:00,2012,4,18,0.566666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,,,,
2012/4/19 00:00,2012,4,19,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,351,,,,
2012/4/20 00:00,2012,4,20,0.633333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,340,,,,
2012/4/21 00:00,2012,4,21,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,347,,,,
2012/4/22 00:00,2012,4,22,0.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,357,,,,
2012/4/23 00:00,2012,4,23,0.733333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,388,,,,
2012/4/24 00:00,2012,4,24,0.766666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,317,,,,
2012/4/25 00:00,2012,4,25,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345,,,,
2012/4/26 00:00,2012,4,26,0.833333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312,,,,
2012/4/27 00:00,2012,4,27,0.866666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,363,,,,
2012/4/28 00:00,2012,4,28,0.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,353,,,,
2012/4/29 00:00,2012,4,29,0.933333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379,,,,
2012/4/30 00:00,2012,4,30,0.966666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,,,,
2012/5/1 00:00,2012,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,368,,,,
2012/5/2 00:00,2012,5,2,0.033333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,331,,,,
2012/5/3 00:00,2012,5,3,0.066666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,351,,,,
2012/5/4 00:00,2012,5,4,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,342,,,,
2012/5/5 00:00,2012,5,5,0.133333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,358,,,,
2012/5/6 00:00,2012,5,6,0.166666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395,,,,
2012/5/7 00:00,2012,5,7,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,351,,,,
2012/5/8 00:00,2012,5,8,0.233333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,388,,,,
2012/5/9 00:00,2012,5,9,0.266666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,338,,,,
2012/5/10 00:00,2012,5,10,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,317,,,,
2012/5/11 00:00,2012,5,11,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323,,,,
2012/5/12 00:00,2012,5,12,0.366666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,360,,,,
2012/5/13 00:00,2012,5,13,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,415,,,,
2012/5/14 00:00,2012,5,14,0.433333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,413,,,,
2012/5/15 00:00,2012,5,15,0.466666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,389,,,,
2012/5/16 00:00,2012,5,16,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,333,,,,
2012/5/17 00:00,2012,5,17,0.533333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,302,,,,
2012/5/18 00:00,2012,5,18,0.566666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323,,,,
2012/5/19 00:00,2012,5,19,0.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,323,,,,
2012/5/20 00:00,2012,5,20,0.633333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,363,,,,
2012/5/21 00:00,2012,5,21,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,368,,,,
2012/5/22 00:00,2012,5,22,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,,,,
2012/5/23 00:00,2012,5,23,0.733333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,353,,,,
2012/5/24 00:00,2012,5,24,0.766666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,335,,,,
2012/5/25 00:00,2012,5,25,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,350,,,,
2012/5/26 00:00,2012,5,26,0.833333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,375,,,,
2012/5/27 00:00,2012,5,27,0.866666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,418,,,,
2012/5/28 00:00,2012,5,28,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,361,,,,
2012/5/29 00:00,2012,5,29,0.933333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,366,,,,
2012/5/30 00:00,2012,5,30,0.966666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,374,,,,
