Date,No
2020/5/3,156.3535309
2020/5/4,121.6211014
2020/5/5,107.9965897
2020/5/6,102.7655182
2020/5/7,104.3824539
2020/5/8,109.5078964
2020/5/9,135.3008652
2020/5/10,177.0421829
2020/5/11,123.5955505
2020/5/12,110.00354
2020/5/13,104.8943481
2020/5/14,106.5259094
2020/5/15,111.5310974
2020/5/16,137.4020691
2020/5/17,179.0036316
2020/5/18,116.7865448
2020/5/19,103.1945343
2020/5/20,98.02684021
2020/5/21,99.71040344
2020/5/22,104.8065948
2020/5/23,130.6255646
2020/5/24,172.1231232
2020/5/25,111.9536133
2020/5/26,98.48510742
2020/5/27,93.38891602
2020/5/28,95.00097656
2020/5/29,99.7331543
2020/5/30,125.4221191
2020/5/31,167.0236816
2020/6/1,140.541687
2020/6/2,127.1121826
2020/6/3,121.9639893
2020/6/4,123.5240479
2020/6/5,128.1392212
2020/6/6,153.8411865
2020/6/7,195.46875
2020/6/8,121.2749634
2020/6/9,107.7544556
2020/6/10,102.4242554
2020/6/11,103.7925568
2020/6/12,108.6644897
2020/6/13,134.3567047
2020/6/14,175.8217621
2020/6/15,157.2911911
2020/6/16,143.7349319
2020/6/17,138.6127396
2020/6/18,140.2768021
2020/6/19,145.5111237
2020/6/20,146.2505264
2020/6/21,211.9533691
2020/6/22,130.1932983
2020/6/23,116.6792908
2020/6/24,111.2190857
2020/6/25,113.650177
2020/6/26,119.3443909
2020/6/27,144.1818237
2020/6/28,184.7758484
2020/6/29,141.3802185
2020/6/30,128.028717
2020/7/1,119.4093933
2020/7/2,120.813446
2020/7/3,125.7926331
2020/7/4,151.0655823
2020/7/5,192.0951233
2020/7/6,305.6023865
2020/7/7,292.0331268
2020/7/8,287.1416931
2020/7/9,288.7277527
2020/7/10,293.8044434
2020/7/11,319.0838928
2020/7/12,359.6616669
2020/7/13,359.612915
2020/7/14,346.0144043
2020/7/15,341.0482178
2020/7/16,342.8422852
2020/7/17,348.510498
2020/7/18,373.5234375
2020/7/19,414.0849609
2020/7/20,357.6823425
2020/7/21,344.1293335
2020/7/22,339.2021484
2020/7/23,340.4891968
2020/7/24,345.6893921
2020/7/25,371.0273438
2020/7/26,411.5108643
2020/7/27,393.7846985
2020/7/28,380.1569366
2020/7/29,375.2720032
2020/7/30,376.4257965
2020/7/31,381.7982483
2020/8/1,419.9189301
2020/8/2,460.4122009
2020/8/3,345.9656525
2020/8/4,332.1319141
2020/8/5,327.262825
2020/8/6,328.7294426
2020/8/7,334.1494274
2020/8/8,359.4853477
2020/8/9,399.8892403
2020/8/10,401.919754
2020/8/11,388.0904846
2020/8/12,383.069046
2020/8/13,384.3495941
2020/8/14,389.6277924
2020/8/15,415.1347504
2020/8/16,455.6572723
2020/8/17,362.1350098
2020/8/18,348.1464844
2020/8/19,343.1542969
2020/8/20,344.7663574
2020/8/21,350.0185547
2020/8/22,375.4475098
2020/8/23,416.1130371
2020/8/24,259.8796692
2020/8/25,245.923645
2020/8/26,241.1264648
2020/8/27,242.9985352
2020/8/28,248.2832336
2020/8/29,273.5431824
2020/8/30,313.5651855
2020/8/31,306.2199097
2020/9/1,288.8041306
2020/9/2,283.6380615
2020/9/3,285.3963776
2020/9/4,290.7135773
2020/9/5,316.0629044
2020/9/6,356.2474136
2020/9/7,348.3349915
2020/9/8,334.3952179
2020/9/9,329.2925262
2020/9/10,331.1970978
2020/9/11,336.5402985
2020/9/12,361.8034973
2020/9/13,401.7734985
2020/9/14,292.3353882
2020/9/15,278.3208618
2020/9/16,273.2571716
2020/9/17,275.2657471
2020/9/18,280.5569458
2020/9/19,305.7583923
2020/9/20,345.5691376
2020/9/21,318.4614944
2020/9/22,304.3527145
2020/9/23,299.2305222
2020/9/24,301.2748489
2020/9/25,306.6473007
2020/9/26,308.119606
2020/9/27,371.5944901
2020/9/28,250.5859451
2020/9/29,236.5454178
2020/9/30,231.3939743
2020/10/1,250.0789261
2020/10/2,255.3376236
2020/10/3,258.3342361
2020/10/4,297.8118439
2020/10/5,368.6998501
2020/10/6,354.6755733
2020/10/7,349.5034103
2020/10/8,351.5810509
2020/10/9,379.8376122
2020/10/10,382.1720123
2020/10/11,421.5687733
2020/10/12,305.0843983
2020/10/13,291.1868763
2020/10/14,285.9757118
2020/10/15,288.0334454
2020/10/16,293.4107723
2020/10/17,318.7657871
2020/10/18,358.1361408
2020/10/19,295.8845215
2020/10/20,281.2589722
2020/10/21,276.9168091
2020/10/22,278.9968872
2020/10/23,284.5480957
2020/10/24,309.717041
2020/10/25,349.7715454
2020/10/26,370.6267662
2020/10/27,356.787137
2020/10/28,351.5205173
2020/10/29,353.9386082
2020/10/30,359.2379322
2020/10/31,384.5074282
2020/11/1,412.8235073
2020/11/2,342.5562744
2020/11/3,329.2437744
2020/11/4,323.5755615
2020/11/5,325.7076416
2020/11/6,331.0378418
2020/11/7,356.6488037
2020/11/8,395.8842773
2020/11/9,244.1945801
2020/11/10,230.5700684
2020/11/11,225.3438721
2020/11/12,227.6709595
2020/11/13,232.9621582
2020/11/14,258.3521118
2020/11/15,297.6915894
2020/11/16,338.5326233
2020/11/17,324.73423
2020/11/18,319.3967171
2020/11/19,321.6352386
2020/11/20,327.0068779
2020/11/21,352.1961365
2020/11/22,391.4657364
2020/11/23,366.7022438
2020/11/24,352.9054756
2020/11/25,347.7540321
2020/11/26,349.9811783
2020/11/27,355.4300079
2020/11/28,380.6834564
2020/11/29,420.022934
2020/11/30,288.5067444
2020/12/1,262.8762817
2020/12/2,257.7215881
2020/12/3,260.113678
2020/12/4,265.5153809
2020/12/5,290.4698181
2020/12/6,329.7312927
2020/12/7,289.507782
2020/12/8,274.7197266
2020/12/9,270.8390808
2020/12/10,272.9646606
2020/12/11,278.8863831
2020/12/12,303.7368164
2020/12/13,343.6938171
2020/12/14,374.8803635
2020/12/15,361.0380936
2020/12/16,355.5843887
2020/12/17,357.8058472
