Date,No
2020-10-30,277.82343
2020-10-31,308.3357
2020-11-01,335.63632
2020-11-02,339.87347
2020-11-03,313.97818
2020-11-04,288.0831
2020-11-05,281.6093
2020-11-06,291.31998
2020-11-07,313.97818
2020-11-08,351.20248
2020-11-09,313.3366
2020-11-10,292.12122
2020-11-11,277.43347
2020-11-12,298.64908
2020-11-13,324.76044
2020-11-14,357.39966
2020-11-15,329.65622
2020-11-16,358.2463
2020-11-17,313.8763
2020-11-18,307.30298
2020-11-19,302.3729
2020-11-20,297.443
2020-11-21,320.44962
2020-11-22,354.95966
2020-11-23,380.1495
2020-11-24,338.64862
2020-11-25,332.00824
2020-11-26,310.42783
2020-11-27,322.048
2020-11-28,345.2888
2020-11-29,383.4696
2020-11-30,357.83835
2020-12-01,329.41187
2020-12-02,312.69046
2020-12-03,297.64108
2020-12-04,297.64108
2020-12-05,297.64108
2020-12-06,336.1004
2020-12-07,302.61948
2020-12-08,287.48862
2020-12-09,287.48862
2020-12-10,277.4013
2020-12-11,289.1697
2020-12-12,305.9819
2020-12-13,344.65002
2020-12-14,389.48328
2020-12-15,326.8272
2020-12-16,316.6668
2020-12-17,301.42606
2020-12-18,296.34595
2020-12-19,308.19968
2020-12-20,350.53488
2020-12-21,301.32697
2020-12-22,287.70767
2020-12-23,282.60034
2020-12-24,297.92212
2020-12-25,304.73178
2020-12-26,287.70767
2020-12-27,320.05334
2020-12-28,341.15646
2020-12-29,308.58365
2020-12-30,293.1546
2020-12-31,284.58273
2021-01-01,284.58273
2021-01-02,329.15588
2021-01-03,336.0133
2021-01-04,192.44551
2021-01-05,183.8541
2021-01-06,185.57246
2021-01-07,180.41757
2021-01-08,175.2629
2021-01-09,183.8541
2021-01-10,183.8541
2021-01-11,181.65327
2021-01-12,174.79845
2021-01-13,161.08878
2021-01-14,150.80653
2021-01-15,150.80653
2021-01-16,155.94754
2021-01-17,161.08878
2021-01-18,164.18079
2021-01-19,164.18079
2021-01-20,164.18079
2021-01-21,150.49907
2021-01-22,164.18079
2021-01-23,176.15218
2021-01-24,176.15218
2021-01-25,165.5742
2021-01-26,146.79787
2021-01-27,148.50471
2021-01-28,146.79787
2021-01-29,143.38397
2021-01-30,150.21178
2021-01-31,160.45348
2021-02-01,172.0202
2021-02-02,154.98851
2021-02-03,144.76949
2021-02-04,131.14413
2021-02-05,131.14413
2021-02-06,139.6601
2021-02-07,151.58217
2021-02-08,149.21504
2021-02-09,149.21504
2021-02-10,149.21504
2021-02-11,133.95433
2021-02-12,137.34558
2021-02-13,154.3018
2021-02-14,154.3018
2021-02-15,235.56256
2021-02-16,193.19514
2021-02-17,164.38527
2021-02-18,157.60649
2021-02-19,167.77464
2021-02-20,171.16403
2021-02-21,181.33218
2021-02-22,177.77141
2021-02-23,162.53397
2021-02-24,145.60338
2021-02-25,147.29633
2021-02-26,147.29633
2021-02-27,155.76173
2021-02-28,167.61304
2021-03-01,165.4514
2021-03-02,155.32173
2021-03-03,145.19208
2021-03-04,155.32173
2021-03-05,158.69829
2021-03-06,160.38646
2021-03-07,170.51613
2021-03-08,149.52657
2021-03-09,144.48645
2021-03-10,124.325584
2021-03-11,124.325584
