Date,No
2020-10-25,338.7188
2020-10-26,307.84814
2020-10-27,289.93097
2020-10-28,283.41568
2020-10-29,294.81757
2020-10-30,294.81757
2020-10-31,304.5905
2020-11-01,348.56888
2020-11-02,319.1652
2020-11-03,302.79776
2020-11-04,289.70383
2020-11-05,284.7935
2020-11-06,291.34045
2020-11-07,332.25916
2020-11-08,312.61823
2020-11-09,310.81967
2020-11-10,325.62048
2020-11-11,310.81967
2020-11-12,281.21783
2020-11-13,286.15137
2020-11-14,330.55423
2020-11-15,330.55423
2020-11-16,327.7979
2020-11-17,294.68704
2020-11-18,286.40942
2020-11-19,294.68704
2020-11-20,294.68704
2020-11-21,317.86465
2020-11-22,352.63116
2020-11-23,319.44272
2020-11-24,281.17627
2020-11-25,276.18488
2020-11-26,292.8225
2020-11-27,276.18488
2020-11-28,319.44272
2020-11-29,347.7268
2020-11-30,297.49326
2020-12-01,294.15063
2020-12-02,294.15063
2020-12-03,267.4097
2020-12-04,274.09494
2020-12-05,299.16467
2020-12-06,342.6187
2020-12-07,329.5386
2020-12-08,317.76947
2020-12-09,282.4617
2020-12-10,282.4617
2020-12-11,277.41785
2020-12-12,309.3628
2020-12-13,356.4399
2020-12-14,341.6917
2020-12-15,311.24396
2020-12-16,311.24396
2020-12-17,309.55252
2020-12-18,289.25403
2020-12-19,333.23413
2020-12-20,365.37354
2020-12-21,330.37338
2020-12-22,299.72018
2020-12-23,282.69064
2020-12-24,282.69064
2020-12-25,299.72018
2020-12-26,332.07645
2020-12-27,335.48236
2020-12-28,334.6369
2020-12-29,326.05637
2020-12-30,310.61172
2020-12-31,319.19205
2021-01-01,312.3277
2021-01-02,334.6369
2021-01-03,356.94614
2021-01-04,197.87024
2021-01-05,194.42903
2021-01-06,175.50243
2021-01-07,180.66414
2021-01-08,180.66414
2021-01-09,170.34048
2021-01-10,175.50243
2021-01-11,152.65904
2021-01-12,135.50635
2021-01-13,137.22173
2021-01-14,130.36066
2021-01-15,142.36742
2021-01-16,149.2285
2021-01-17,149.2285
2021-01-18,160.829
2021-01-19,155.69606
2021-01-20,160.829
2021-01-21,143.71956
2021-01-22,150.56334
2021-01-23,174.51656
2021-01-24,171.09467
2021-01-25,139.79747
2021-01-26,139.79747
2021-01-27,146.61685
2021-01-28,151.73128
2021-01-29,156.84592
2021-01-30,156.84592
2021-01-31,150.02654
2021-02-01,139.21744
2021-02-02,139.21744
2021-02-03,137.51955
2021-02-04,129.0308
2021-02-05,125.63527
2021-02-06,135.8219
2021-02-07,156.19514
2021-02-08,157.10844
2021-02-09,145.2832
2021-02-10,138.52585
2021-02-11,138.52585
2021-02-12,138.52585
2021-02-13,138.52585
2021-02-14,157.10844
2021-02-15,297.18994
2021-02-16,273.54987
2021-02-17,263.4184
2021-02-18,275.23856
2021-02-19,280.30417
2021-02-20,292.12433
2021-02-21,302.2558
2021-02-22,172.05699
2021-02-23,158.56235
2021-02-24,163.62273
2021-02-25,153.50174
2021-02-26,161.936
2021-02-27,165.30966
2021-02-28,168.68333
2021-03-01,188.6671
2021-03-02,166.76816
2021-03-03,175.1909
2021-03-04,153.29195
2021-03-05,158.34564
2021-03-06,161.71469
2021-03-07,170.1372
2021-03-08,167.82275
2021-03-09,149.36217
2021-03-10,147.68405
2021-03-11,139.29282
